data,PIB,Cambio_Dolar,IGPM,Inflacao_Mensal,Selic
2007-05-01,0.1276018448793318,0.10462923940287921,0.276685393258427,0.2594594594594594,12.5
2007-06-01,0.12393453754710297,0.07774549164873679,0.3075842696629214,0.2594594594594594,12.5
2007-07-01,0.13131928838735119,0.0804072488521172,0.3103932584269663,0.2486486486486486,12.0
2007-08-01,0.13460452727468436,0.07330922964310271,0.40870786516853935,0.31081081081081074,11.5
2007-09-01,0.12704561919221602,0.0886365148725684,0.452247191011236,0.2324324324324324,11.5
2007-10-01,0.1475628596047444,0.05931282301532731,0.4185393258426967,0.2648648648648648,11.25
2007-11-01,0.14490278364623915,0.04234412084377703,0.36797752808988765,0.28648648648648645,11.25
2007-12-01,0.1384284002085049,0.051837721535833936,0.5182584269662922,0.38378378378378375,11.25
2008-01-01,0.13342313865874073,0.04815562407115764,0.42415730337078655,0.3297297297297297,11.25
2008-02-01,0.13249440998132095,0.042144489053523526,0.3455056179775281,0.3162162162162162,11.25
2008-03-01,0.149271557648521,0.028059357185635403,0.375,0.3135135135135135,11.25
2008-04-01,0.15581399874593593,0.04398553778586167,0.36797752808988765,0.33243243243243237,11.25
2008-05-01,0.15861491777722142,0.021183151076902662,0.4971910112359551,0.39729729729729724,11.75
2008-06-01,0.16394705399941,0.01705742741166294,0.5491573033707866,0.38378378378378375,11.75
2008-07-01,0.17570662596840603,0.01131246811436687,0.5182584269662922,0.327027027027027,12.25
2008-08-01,0.17269603657038207,0.0009316150211831631,0.226123595505618,0.2594594594594594,13.0
2008-09-01,0.17733594173384748,0.01987445378524061,0.2865168539325843,0.254054054054054,13.0
2008-10-01,0.19070119070119068,0.08122795732315952,0.40870786516853935,0.3054054054054054,13.75
2008-11-01,0.17661600384113474,0.13901026994654303,0.32443820224719105,0.28108108108108104,13.75
2008-12-01,0.16173908320505176,0.1777610185657565,0.25280898876404495,0.2594594594594594,13.75
2009-01-01,0.14656816227496855,0.17183860878823504,0.20926966292134833,0.3135135135135135,13.75
2009-02-01,0.14405805505281943,0.1757647006632212,0.3075842696629214,0.33243243243243237,12.75
2009-03-01,0.1730187332281573,0.19009382694141924,0.16713483146067418,0.23783783783783782,12.75
2009-04-01,0.16706748120360682,0.16298826608699507,0.25,0.3135135135135135,11.25
2009-05-01,0.17290955510850797,0.12905086174389457,0.2612359550561798,0.31081081081081074,10.25
2009-06-01,0.1758386732208722,0.08626311469955417,0.2570224719101124,0.28108108108108104,10.25
2009-07-01,0.18689194081864235,0.08408934631679349,0.2106741573033708,0.2486486486486486,9.25
2009-08-01,0.18804540270508857,0.06250693165938381,0.2205056179775281,0.2243243243243243,8.75
2009-09-01,0.19504489661557728,0.07271033427234214,0.3300561797752809,0.2486486486486486,8.75
2009-10-01,0.21732009166564142,0.04975267839318592,0.27808988764044945,0.2594594594594594,8.75
2009-11-01,0.21601138355065058,0.04518332852738283,0.2851123595505618,0.2945945945945946,8.75
2009-12-01,0.21102844139493354,0.038639842069072616,0.23455056179775283,0.28378378378378377,8.75
2010-01-01,0.19011308016543615,0.037464232637579586,0.35955056179775285,0.3864864864864864,8.75
2010-02-01,0.18897742981512616,0.07146818091076462,0.4367977528089888,0.39459459459459456,8.75
