data,PIB,Cambio_Dolar,IGPM,Inflacao_Mensal,Selic
2006-03-01,-1.0547659652800887,-0.8235875825884553,-0.9230865031826501,-0.16943567330797552,17.25
2006-04-01,-1.083193001347774,-0.795199594124106,-1.1279217106424426,-0.7270581168451178,16.5
2006-05-01,-1.0419047982293148,-0.8599965539430089,-0.26545767923278984,-1.005869338613689,15.75
2006-06-01,-1.0584735388386646,-0.7031155650610774,0.13343193529417452,-1.7916100545069351,15.25
2006-07-01,-1.0225178460496531,-0.7826962972658467,-0.48107368708520304,-0.7777510662575854,15.25
2006-08-01,-1.0009620060568925,-0.7666543314854386,-0.27623847962541054,-1.1326017121448577,14.75
2006-09-01,-1.0141531239642454,-0.801018738573862,-0.3624848827663758,-0.7270581168451178,14.25
2006-10-01,-0.9592820117240245,-0.7888299900642379,-0.16843047569920397,-0.4229004203703129,14.25
2006-11-01,-0.951379464944503,-0.8055796896290758,0.13343193529417452,-0.47359336978278044,13.75
2006-12-01,-0.9743755343235644,-0.7849767727934539,-0.33014248158851384,-0.04270329977680681,13.25
2007-01-01,-1.0096306409534772,-0.8109270115558787,-0.13608807452134197,-0.14408919860174174,13.25
2007-02-01,-1.0304399213632258,-0.8305076462584352,-0.3840464835516171,-0.14408919860174174,13.0
2007-03-01,-0.9423324647006698,-0.8173752527029053,-0.3085808808032725,-0.32151452154537796,13.0
2007-04-01,-0.9597637155639623,-0.878869454861136,-0.6320048925818922,-0.6256722180201829,12.75
2007-05-01,-0.9247283049421293,-0.8953832431644971,-0.6320048925818922,-0.5496327939014816,12.5
2007-06-01,-0.9382986018856495,-0.9906913928010391,-0.3948272839442378,-0.5496327939014816,12.5
2007-07-01,-0.9109724869251195,-0.9812549423419755,-0.37326568315899644,-0.6510186927264167,12.0
2007-08-01,-0.8988159744780386,-1.0064188102328118,0.3813903443244496,-0.06804977448304059,11.5
2007-09-01,-0.9267865310622693,-0.9520805830060374,0.7155951564956902,-0.8030975409638191,11.5
2007-10-01,-0.8508656933367901,-1.0560388122300541,0.4568559470727943,-0.4989398444890142,11.25
2007-11-01,-0.8607088881876828,-1.1161961839065844,0.0687471329384505,-0.2961680468391442,11.25
2007-12-01,-0.8846663310243229,-1.082539510602591,1.222292774948861,0.6163050425852705,11.25
2008-01-01,-0.9031875181943667,-1.0955932670709623,0.499979148643277,0.10937554846059579,11.25
2008-02-01,-0.9066241333429776,-1.116903917691014,-0.10374567334347995,-0.01735682507057305,11.25
2008-03-01,-0.844542923593146,-1.166838468036892,0.12265113490155384,-0.04270329977680681,11.25
2008-04-01,-0.8203336440361331,-1.1103770394568284,0.0687471329384505,0.13472202316682955,11.25
2008-05-01,-0.8099692814327399,-1.1912159650561394,1.0605807690595512,0.7430374161164394,11.75
2008-06-01,-0.7902385456848791,-1.205842463267688,1.4594703835865155,0.6163050425852705,11.75
2008-07-01,-0.7467240896845451,-1.2262094688418335,1.222292774948861,0.08402907375436201,12.25
2008-08-01,-0.7578643046720273,-1.2630116256321813,-1.020113706716236,-0.5496327939014816,13.0
2008-09-01,-0.7406950616405927,-1.1958555531985124,-0.5565392898335477,-0.6003257433139492,13.0
2008-10-01,-0.6912390491550789,-0.9783453701170977,0.3813903443244496,-0.11874272389550797,13.75
2008-11-01,-0.7433590791607897,-0.7734957580682598,-0.26545767923278984,-0.3468609962516117,13.75
2008-12-01,-0.7984087961186903,-0.6361167668017262,-0.8152784992564435,-0.5496327939014816,13.75
2009-01-01,-0.854546415161045,-0.6571128690731426,-1.149483311427684,-0.04270329977680681,13.75
2009-02-01,-0.8638346741693067,-0.6431941046460239,-0.3948272839442378,0.13472202316682955,12.75
2009-03-01,-0.7566702161836678,-0.5923945463413984,-1.4729073232063037,-0.7524045915513515,12.75
2009-04-01,-0.7786918930824493,-0.6884890668495292,-0.8368401000416849,-0.04270329977680681,11.25
2009-05-01,-0.7570742127318588,-0.8088038102025894,-0.7505936969007196,-0.06804977448304059,10.25
2009-06-01,-0.746235469488797,-0.9604947513320358,-0.7829360980785814,-0.3468609962516117,10.25
2009-07-01,-0.7053345822956937,-0.9682011858736044,-1.1387025110350633,-0.6510186927264167,9.25
2009-08-01,-0.7010663770720548,-1.044715071679178,-1.0632369082867186,-0.8791369650825204,8.75
2009-09-01,-0.6751658450972869,-1.008542011586101,-0.22233447766230724,-0.6510186927264167,8.75
2009-10-01,-0.5927399713103494,-1.089931396795524,-0.6212240921892715,-0.5496327939014816,8.75
2009-11-01,-0.5975826409106708,-1.10613063675025,-0.5673200902261684,-0.22012862272044303,8.75
2009-12-01,-0.6160212386554551,-1.1293285774621142,-0.9554289043605121,-0.32151452154537796,8.75
2010-01-01,-0.693415260168447,-1.1334963430815341,0.0040623305827266094,0.6416515172915043,8.75
2010-02-01,-0.6976175565896616,-1.0129456884669974,0.5970063521768628,0.7176909414102056,8.75
2010-03-01,-0.5540205841085861,-1.0737321568407983,0.33826714275396697,0.05868259904812825,8.75
2010-04-01,-0.5825025441782913,-1.0972446459012983,0.15499353607941585,0.1854149725792968,8.75
2010-05-01,-0.56502247197987,-1.1275985615446193,0.6077871525694835,-0.16943567330797552,9.5
2010-06-01,-0.5625850668235628,-1.0536796996152884,0.2412399392203811,-1.2593340856760264,9.5
2010-07-01,-0.5123613388431479,-1.073260334317845,-0.513416088263065,-1.2339876109697927,10.25
2010-08-01,-0.4981571782318717,-1.1139157083789772,0.15499353607941585,-1.1579481868510915,10.75
2010-09-01,-0.4807515585695218,-1.1176902885626028,0.5646639509990008,-0.11874272389550797,10.75
2010-10-01,-0.422666781944445,-1.1671530163855275,0.41373274550231165,0.6416515172915043,10.75
2010-11-01,-0.392196573001618,-1.1489092121646713,0.8880879627776206,0.8444233149413741,10.75
2010-12-01,-0.4345987162499332,-1.1482801154674003,0.0687471329384505,0.3374938208166994,10.75
2011-01-01,-0.5176519441932763,-1.190901416707504,0.17655513686465718,0.8444233149413741,10.75
2011-02-01,-0.49840209859643453,-1.1813863291612816,0.402951945109691,0.7683838908226731,11.25
2011-03-01,-0.3995596440279656,-1.181700877509917,-0.006718469809894059,0.7430374161164394,11.25
2011-04-01,-0.40769449899380844,-1.2157507362497046,-0.18999207648444524,0.6923444667039719,11.75
2011-05-01,-0.35214029490624316,-1.2509015142097164,-0.21155367726968657,-0.06804977448304059,12.0
2011-06-01,-0.3702489417944483,-1.2406000557919052,-0.8691825012195467,-0.8791369650825204,12.0
2011-07-01,-0.35596300544683135,-1.262539803109228,-0.8044976988638228,-0.8537904903762866,12.25
2011-08-01,-0.3252291612943084,-1.2663143832928536,-0.2007728768770659,-0.32151452154537796,12.5
2011-09-01,-0.34464988156410115,-1.2278608476721695,0.025623931367967947,0.08402907375436201,12.0
2011-10-01,-0.28906557098653984,-1.0099574791549606,-0.10374567334347995,-0.16943567330797552,12.0
2011-11-01,-0.25748711773628785,-1.1125788778972767,-0.13608807452134197,0.05868259904812825,11.5
2011-12-01,-0.2820890021966286,-1.0793153900290777,-0.8044976988638228,0.007989649635660716,11.0
2012-01-01,-0.36874809258369606,-1.0200230263112948,-0.4056080843368584,0.16006849787306332,11.0
2012-02-01,-0.3551818640847699,-1.1228016992279288,-0.7398128965080989,-0.11874272389550797,10.5
2012-03-01,-0.23217935813887597,-1.140416406751514,-0.21155367726968657,-0.7270581168451178,10.5
2012-04-01,-0.2805059704050761,-1.0490401114729155,0.2412399392203811,0.3628402955229332,9.75
2012-05-01,-0.21548286836927263,-0.9833781436952648,0.42451354589493234,-0.3468609962516117,9.0
2012-06-01,-0.24184232089425156,-0.8889350020174704,0.036404731760588616,-1.0565622880261565,8.5
2012-07-01,-0.18635809405370432,-0.9248721508490708,0.7694991584587935,-0.16943567330797552,8.5
2012-08-01,-0.14676805970881004,-0.8824867608704436,0.8665263619923792,-0.22012862272044303,8.0
2012-09-01,-0.21217318869199675,-0.8901145583248534,0.370609543931829,0.1854149725792968,7.5
2012-10-01,-0.09528758919328713,-0.8960123398617683,-0.6535664933671336,0.23610792199176434,7.5
2012-11-01,-0.11483687231225236,-0.8919232113295072,-0.7074704953302369,0.2614543966979981,7.25
2012-12-01,-0.16729987219724315,-0.8283058078179873,0.05796633254582995,0.7430374161164394,7.25
2013-01-01,-0.18689228082890566,-0.8838235913521444,-0.3085808808032725,0.9204627390600755,7.25
2013-02-01,-0.2308152086664844,-0.928804005207014,-0.3624848827663758,0.2614543966979981,7.25
2013-03-01,-0.08216848275524917,-0.9284108197712198,-0.4487312859073411,-0.06804977448304059,7.25
2013-04-01,-0.03385651688958786,-0.9018314843115239,-0.513416088263065,0.13472202316682955,7.25
2013-05-01,-0.05488915490755111,-0.9089874592429805,-0.675128094152375,-0.32151452154537796,7.5
2013-06-01,-0.08172339491665806,-0.8099047294228133,0.13343193529417452,-0.6003257433139492,8.0
2013-07-01,-0.009069111355757628,-0.7358285933191646,-0.3948272839442378,-1.1832946615573254,8.0
